"","date","somaValorDiaria","mediaValorDiaria","month","year","somaValorMensal","mediaValorMensal","trimestre","somaValorTrimestre","mediaValorTrimestre"
"1",2019-06-29,119.7,29.925,"06","2019",1892.11,30.5179032258065,2,5025.04,52.3441666666667
"2",2019-06-28,2.5,2.5,"06","2019",1892.11,30.5179032258065,2,5025.04,52.3441666666667
"3",2019-06-27,18.5,6.16666666666667,"06","2019",1892.11,30.5179032258065,2,5025.04,52.3441666666667
"4",2019-06-26,265.77,88.59,"06","2019",1892.11,30.5179032258065,2,5025.04,52.3441666666667
"5",2019-06-22,114.63,28.6575,"06","2019",1892.11,30.5179032258065,2,5025.04,52.3441666666667
"6",2019-06-21,115.58,16.5114285714286,"06","2019",1892.11,30.5179032258065,2,5025.04,52.3441666666667
"7",2019-06-20,8.7,4.35,"06","2019",1892.11,30.5179032258065,2,5025.04,52.3441666666667
"8",2019-06-19,3,3,"06","2019",1892.11,30.5179032258065,2,5025.04,52.3441666666667
"9",2019-06-17,383.43,42.6033333333333,"06","2019",1892.11,30.5179032258065,2,5025.04,52.3441666666667
"10",2019-06-15,5.5,5.5,"06","2019",1892.11,30.5179032258065,2,5025.04,52.3441666666667
"11",2019-06-14,29.5,14.75,"06","2019",1892.11,30.5179032258065,2,5025.04,52.3441666666667
"12",2019-06-13,35.3,11.7666666666667,"06","2019",1892.11,30.5179032258065,2,5025.04,52.3441666666667
"13",2019-06-12,43.5,21.75,"06","2019",1892.11,30.5179032258065,2,5025.04,52.3441666666667
"14",2019-06-11,239.99,119.995,"06","2019",1892.11,30.5179032258065,2,5025.04,52.3441666666667
"15",2019-06-10,241.31,40.2183333333333,"06","2019",1892.11,30.5179032258065,2,5025.04,52.3441666666667
"16",2019-06-08,118,29.5,"06","2019",1892.11,30.5179032258065,2,5025.04,52.3441666666667
"17",2019-06-06,42.9,21.45,"06","2019",1892.11,30.5179032258065,2,5025.04,52.3441666666667
"18",2019-06-05,11.5,5.75,"06","2019",1892.11,30.5179032258065,2,5025.04,52.3441666666667
"19",2019-06-04,18.9,18.9,"06","2019",1892.11,30.5179032258065,2,5025.04,52.3441666666667
"20",2019-06-03,70,35,"06","2019",1892.11,30.5179032258065,2,5025.04,52.3441666666667
"21",2019-06-01,3.9,3.9,"06","2019",1892.11,30.5179032258065,2,5025.04,52.3441666666667
"22",2019-05-31,6.5,3.25,"05","2019",1884.57,49.5939473684211,2,5025.04,52.3441666666667
"23",2019-05-30,37.9,37.9,"05","2019",1884.57,49.5939473684211,2,5025.04,52.3441666666667
"24",2019-05-28,52.9,26.45,"05","2019",1884.57,49.5939473684211,2,5025.04,52.3441666666667
"25",2019-05-27,209.09,34.8483333333333,"05","2019",1884.57,49.5939473684211,2,5025.04,52.3441666666667
"26",2019-05-24,265.42,132.71,"05","2019",1884.57,49.5939473684211,2,5025.04,52.3441666666667
"27",2019-05-23,57.97,28.985,"05","2019",1884.57,49.5939473684211,2,5025.04,52.3441666666667
"28",2019-05-22,356.85,118.95,"05","2019",1884.57,49.5939473684211,2,5025.04,52.3441666666667
"29",2019-05-20,200.02,66.6733333333333,"05","2019",1884.57,49.5939473684211,2,5025.04,52.3441666666667
"30",2019-05-18,103.8,34.6,"05","2019",1884.57,49.5939473684211,2,5025.04,52.3441666666667
"31",2019-05-17,94.59,94.59,"05","2019",1884.57,49.5939473684211,2,5025.04,52.3441666666667
"32",2019-05-14,20,20,"05","2019",1884.57,49.5939473684211,2,5025.04,52.3441666666667
"33",2019-05-09,3.5,3.5,"05","2019",1884.57,49.5939473684211,2,5025.04,52.3441666666667
"34",2019-05-08,46,23,"05","2019",1884.57,49.5939473684211,2,5025.04,52.3441666666667
"35",2019-05-06,120.96,30.24,"05","2019",1884.57,49.5939473684211,2,5025.04,52.3441666666667
"36",2019-05-04,247.02,123.51,"05","2019",1884.57,49.5939473684211,2,5025.04,52.3441666666667
"37",2019-05-02,35.9,35.9,"05","2019",1884.57,49.5939473684211,2,5025.04,52.3441666666667
"38",2019-05-01,26.15,13.075,"05","2019",1884.57,49.5939473684211,2,5025.04,52.3441666666667
"39",2019-04-30,9,4.5,"04","2019",1208.14,44.7459259259259,2,5025.04,52.3441666666667
"40",2019-04-29,45.9,45.9,"04","2019",1208.14,44.7459259259259,2,5025.04,52.3441666666667
"41",2019-04-15,100,100,"04","2019",1208.14,44.7459259259259,2,5025.04,52.3441666666667
"42",2019-04-13,37.9,37.9,"04","2019",1208.14,44.7459259259259,2,5025.04,52.3441666666667
"43",2019-04-10,44.4,22.2,"04","2019",1208.14,44.7459259259259,2,5025.04,52.3441666666667
"44",2019-04-09,101.7,25.425,"04","2019",1208.14,44.7459259259259,2,5025.04,52.3441666666667
"45",2019-04-08,47.4,7.9,"04","2019",1208.14,44.7459259259259,2,5025.04,52.3441666666667
"46",2019-04-05,727.3,90.9125,"04","2019",1208.14,44.7459259259259,2,5025.04,52.3441666666667
"47",2019-04-03,94.54,47.27,"04","2019",1208.14,44.7459259259259,2,5025.04,52.3441666666667
"48",2019-03-28,37.9,37.9,"03","2019",903.44,34.7476923076923,1,5025.04,52.3441666666667
"49",2019-03-23,112.15,56.075,"03","2019",903.44,34.7476923076923,1,5025.04,52.3441666666667
"50",2019-03-19,9.5,1.9,"03","2019",903.44,34.7476923076923,1,5025.04,52.3441666666667
"51",2019-03-18,87.8,43.9,"03","2019",903.44,34.7476923076923,1,5025.04,52.3441666666667
"52",2019-03-16,15,15,"03","2019",903.44,34.7476923076923,1,5025.04,52.3441666666667
"53",2019-03-15,2,2,"03","2019",903.44,34.7476923076923,1,5025.04,52.3441666666667
"54",2019-03-12,146.66,146.66,"03","2019",903.44,34.7476923076923,1,5025.04,52.3441666666667
"55",2019-03-11,210.06,105.03,"03","2019",903.44,34.7476923076923,1,5025.04,52.3441666666667
"56",2019-03-08,5,5,"03","2019",903.44,34.7476923076923,1,5025.04,52.3441666666667
"57",2019-03-07,66.8,16.7,"03","2019",903.44,34.7476923076923,1,5025.04,52.3441666666667
"58",2019-03-06,21.99,21.99,"03","2019",903.44,34.7476923076923,1,5025.04,52.3441666666667
"59",2019-03-05,44.4,22.2,"03","2019",903.44,34.7476923076923,1,5025.04,52.3441666666667
"60",2019-03-04,84.18,42.09,"03","2019",903.44,34.7476923076923,1,5025.04,52.3441666666667
"61",2019-03-02,60,60,"03","2019",903.44,34.7476923076923,1,5025.04,52.3441666666667
"62",2019-02-28,37.9,37.9,"02","2019",869.99,36.2495833333333,1,5025.04,52.3441666666667
"63",2019-02-25,52.86,17.62,"02","2019",869.99,36.2495833333333,1,5025.04,52.3441666666667
"64",2019-02-09,99.53,33.1766666666667,"02","2019",869.99,36.2495833333333,1,5025.04,52.3441666666667
"65",2019-02-08,6.5,6.5,"02","2019",869.99,36.2495833333333,1,5025.04,52.3441666666667
"66",2019-02-07,11.07,11.07,"02","2019",869.99,36.2495833333333,1,5025.04,52.3441666666667
"67",2019-02-06,1,1,"02","2019",869.99,36.2495833333333,1,5025.04,52.3441666666667
